Award ID,TenderKey,Tender Ref No,Tender Title,Issuing Authority,Technology,Tender Capacity MW,State,Winning Bidder,Winner SPV,Awarded Capacity MW,Tariff,Tariff Unit,Award Date,Expected COD,Confidence,Award Source,Award URL,Tender Source URL
T-8940327e293b-01,T-8940327e293b,,"MPPMCL Partially Awards 293 MW Under 800 MW Wind Tender To Ayana Renewable, BPCL - Saur Energy",MPPMCL,Wind,293.0,,Ayana Renewable,,293.0,,,2026-07-01,2028-07-01,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQajF0QTl6RXBsVkt6cU5wODhVRDR2cXkzejhWM2RpV0t5bDhDWHl6ZzhQY3ZQQVZ0ZzU5TWdqVFR0MXNicFZfaW5jWjMxNzFwcmlSeXY5bzI0QzdfRDhBMDlKdlZ3UTVMMXVJd2xlc0hGOXhkTTh2d3VEaENuUG8tNTVkTzVXUy0tWTIwOU9kcWk2SGJpTDhMRmxzUk81Q0trX2tIbTROSkhtM3lEakRzb0x4aGxvWGhVNlRRckpDOGtES0NGR2hWTA?oc=5,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQajF0QTl6RXBsVkt6cU5wODhVRDR2cXkzejhWM2RpV0t5bDhDWHl6ZzhQY3ZQQVZ0ZzU5TWdqVFR0MXNicFZfaW5jWjMxNzFwcmlSeXY5bzI0QzdfRDhBMDlKdlZ3UTVMMXVJd2xlc0hGOXhkTTh2d3VEaENuUG8tNTVkTzVXUy0tWTIwOU9kcWk2SGJpTDhMRmxzUk81Q0trX2tIbTROSkhtM3lEakRzb0x4aGxvWGhVNlRRckpDOGtES0NGR2hWTA?oc=5
T-65e5485f6676-01,T-65e5485f6676,,Adani Power Wins Additional 800 MW Order from MPPMCL - India Infoline,MPPMCL,Unclassified,800.0,,Adani Power,,800.0,,,2025-09-11,2027-09-11,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMingFBVV95cUxQOVI4RlY5eTdVdXlYZXp0ZmpGN0NBVVpmZkVHM3JiNzJGa2h0elRRMDNzbnpRQWlzOEJ0aldUeEM3a2I0dlhoak5HZTYyZXJwMEJWVjF5R2NsNWFmSXdxVjFnTnVOSXJMVWxrbHRqdEU3bVVUckRCelB2aUNUTGc2ZVgyWDRseEFMYXpUQWoyRmtVNkhCdW5TY0pSMHVlZw?oc=5,https://news.google.com/rss/articles/CBMingFBVV95cUxQOVI4RlY5eTdVdXlYZXp0ZmpGN0NBVVpmZkVHM3JiNzJGa2h0elRRMDNzbnpRQWlzOEJ0aldUeEM3a2I0dlhoak5HZTYyZXJwMEJWVjF5R2NsNWFmSXdxVjFnTnVOSXJMVWxrbHRqdEU3bVVUckRCelB2aUNUTGc2ZVgyWDRseEFMYXpUQWoyRmtVNkhCdW5TY0pSMHVlZw?oc=5
T-75d161984b5f-01,T-75d161984b5f,,Adani Power Secures LoA for total 1600 MW Capacity from MPPMCL - Adani,MPPMCL,Unclassified,1600.0,,Adani Power,,1600.0,,,2025-09-11,2027-09-11,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMirAFBVV95cUxNMGo0X0NqWDZDSFJ2bkJlby0zXzlvd29MYlROdk9EMllXaUxRSGlfT0FVUEpvOXhfb2FVV044c3JHaG5COVNIR1RMY0dzbGwtcFJTbFBKU2NucFNpMnF6UzE3TGotWE0xaldyNWRNcmRvc1NwdGowTzFueVZNS0VpUnV0YnNIcFYtWFNYYVc3MlJleldDQlVwM3Zyd2VrMWFVREkxcnpEa2VxLUJD?oc=5,https://news.google.com/rss/articles/CBMirAFBVV95cUxNMGo0X0NqWDZDSFJ2bkJlby0zXzlvd29MYlROdk9EMllXaUxRSGlfT0FVUEpvOXhfb2FVV044c3JHaG5COVNIR1RMY0dzbGwtcFJTbFBKU2NucFNpMnF6UzE3TGotWE0xaldyNWRNcmRvc1NwdGowTzFueVZNS0VpUnV0YnNIcFYtWFNYYVc3MlJleldDQlVwM3Zyd2VrMWFVREkxcnpEa2VxLUJD?oc=5
T-dbef980519c3-01,T-dbef980519c3,,Ayana Renewable Power Wins 193 MW in MPPMCL's 800 MW Wind Power Auction - energetica-india.net,MPPMCL,Wind,193.0,,Ayana Renewable,,193.0,,,2026-07-01,2028-07-01,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMirAFBVV95cUxNdVVydDVCWFNad1U5LVZWbEladm51YVptMlBHMFhjN3NRWmJ1R0NVLVRaT0VSeUZKLWMtMlYyNFYtaVZ4U2lNVldCVWRBVmEzVXo1WHRUR21td2VTTHFDMEJWTUh1OWR6eFRndHJ0bHZMMjdac1FHdTFKYlBhNzVlYWg2UFE5R3hWN1hFNTQtYXVBN0EtbHM0Q2x2OVl4RWRnNzRTQnlGNXZ4ZlFm?oc=5,https://news.google.com/rss/articles/CBMirAFBVV95cUxNdVVydDVCWFNad1U5LVZWbEladm51YVptMlBHMFhjN3NRWmJ1R0NVLVRaT0VSeUZKLWMtMlYyNFYtaVZ4U2lNVldCVWRBVmEzVXo1WHRUR21td2VTTHFDMEJWTUh1OWR6eFRndHJ0bHZMMjdac1FHdTFKYlBhNzVlYWg2UFE5R3hWN1hFNTQtYXVBN0EtbHM0Q2x2OVl4RWRnNzRTQnlGNXZ4ZlFm?oc=5
T-fc60669753ff-01,T-fc60669753ff,,"Adani Power bags 1,600 MW thermal project from MPPMCL; to invest Rs 21,000 cr - cfo.economictimes.indiatimes.com",MPPMCL,Unclassified,1600.0,,Adani Power,,1600.0,,,2025-09-11,2027-09-11,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMi-AFBVV95cUxPZVo1YkROVGIzdmhTUEYyWS1EdkxmOVFJTmZ3NnRKczdyUHNQOXFqMlNzMWNWempZZ05vTFowVUdST1prQnpDVDhxck11WDRRUlhwT1ZxR25Vd01MMjhFdUVBS1ZaYktmRlJxMGQtbHNMbENDY0lTa3N0TnRsN2xwODF0bFprS1pOTHN0N1FvamU5Q09zaThkYW5MdWNBdThrWllMeVFZVDdHSERRNTJuN1J4WUk1aHh6dmpfaFVFTkFOTTRxTnNneW85RlgxejRZZ0t2Z0dMTFRzbVNTQ0t6M01aQTluN3l4SThjaWRsWGJHdW52RnBNWdIB_gFBVV95cUxNSEhlaEdMN0xRU2xxalM4OG5qMmhpc1lTdU10ZUR0VjI0U1ZDM2JOQ0xOWWNiZFZHNnFRSDVfSE1NTkR5OEJsU3lXdGhMMDc3ekhKLTY4YnR0aGUzenNkNFFLbG5TQmFlejdjSVJLZGJiUE5wNFdZVUpRcGNCeG9PWktCT0d2UTIzV1o1TG9YcU1KYk5seXNUQ1VuNkFWNHFVTGwzc01KT19IRHBCNFlKeVhvWUJvb1I5enUzaDFiaFhITEJqRElJZ2xpdnItaW5idVBKbnpsVlJBbDA5WnIzTm1FZ0Ruc3c2Vmd2WUowanBpOWU3SXIyTnJfMkk1dw?oc=5,https://news.google.com/rss/articles/CBMi-AFBVV95cUxPZVo1YkROVGIzdmhTUEYyWS1EdkxmOVFJTmZ3NnRKczdyUHNQOXFqMlNzMWNWempZZ05vTFowVUdST1prQnpDVDhxck11WDRRUlhwT1ZxR25Vd01MMjhFdUVBS1ZaYktmRlJxMGQtbHNMbENDY0lTa3N0TnRsN2xwODF0bFprS1pOTHN0N1FvamU5Q09zaThkYW5MdWNBdThrWllMeVFZVDdHSERRNTJuN1J4WUk1aHh6dmpfaFVFTkFOTTRxTnNneW85RlgxejRZZ0t2Z0dMTFRzbVNTQ0t6M01aQTluN3l4SThjaWRsWGJHdW52RnBNWdIB_gFBVV95cUxNSEhlaEdMN0xRU2xxalM4OG5qMmhpc1lTdU10ZUR0VjI0U1ZDM2JOQ0xOWWNiZFZHNnFRSDVfSE1NTkR5OEJsU3lXdGhMMDc3ekhKLTY4YnR0aGUzenNkNFFLbG5TQmFlejdjSVJLZGJiUE5wNFdZVUpRcGNCeG9PWktCT0d2UTIzV1o1TG9YcU1KYk5seXNUQ1VuNkFWNHFVTGwzc01KT19IRHBCNFlKeVhvWUJvb1I5enUzaDFiaFhITEJqRElJZ2xpdnItaW5idVBKbnpsVlJBbDA5WnIzTm1FZ0Ruc3c2Vmd2WUowanBpOWU3SXIyTnJfMkk1dw?oc=5
T-0b6a6c9a8b8a-01,T-0b6a6c9a8b8a,,"Adani Power wins additional 800 MW LoA from MPPMCL, total at 1,600 MW - Business Standard",MPPMCL,Unclassified,800.0,,Adani Power,,800.0,,,2025-09-11,2027-09-11,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNb0h2S0VISE1SQUV4RVlwb0VFeVh4T2M4SmlFY3lkX0ZRM0xMOU5kOTY4U01LalJHQ0dyRjBMTUFoU3VzT21TdnVVSE1nUk83SnNfcjJNLThzZ2pvcmI2MDRUZlB1OHdoU0JvMzdYbU9zdHBNOHRUTkRRTGVScGRtYU1jN05MSUt1UU1uSVdWWjZpdDBrYWxTVjQzazNqN2FGRmo1MVlSTEtkcjNKVU5aRVZLaDdhTWxSaEt30gHAAUFVX3lxTE5jV0F4Z01POGhfdUpfRkV6QnJFWlZ2anRzdVZPZmh6RWxMUjZKNVl4bnBBbkRDYlJDY1VUN0xnaDAxd2lPOXZEcnFOSU9OcFhDUWNDTlMwU1pReVZrRDZSX0JveVhsdTlyZGozLW02Zmx0ajdKZ0RYVTlMMWl2T1E4aFRzSDBQWU5ELURfWnBhTmQ3YmxzRTRzYWF2c0swOEZNbjFnOG5va1N2dXBKdTVpWUxBZnZXaE5tWG53bTN1SA?oc=5,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNb0h2S0VISE1SQUV4RVlwb0VFeVh4T2M4SmlFY3lkX0ZRM0xMOU5kOTY4U01LalJHQ0dyRjBMTUFoU3VzT21TdnVVSE1nUk83SnNfcjJNLThzZ2pvcmI2MDRUZlB1OHdoU0JvMzdYbU9zdHBNOHRUTkRRTGVScGRtYU1jN05MSUt1UU1uSVdWWjZpdDBrYWxTVjQzazNqN2FGRmo1MVlSTEtkcjNKVU5aRVZLaDdhTWxSaEt30gHAAUFVX3lxTE5jV0F4Z01POGhfdUpfRkV6QnJFWlZ2anRzdVZPZmh6RWxMUjZKNVl4bnBBbkRDYlJDY1VUN0xnaDAxd2lPOXZEcnFOSU9OcFhDUWNDTlMwU1pReVZrRDZSX0JveVhsdTlyZGozLW02Zmx0ajdKZ0RYVTlMMWl2T1E4aFRzSDBQWU5ELURfWnBhTmQ3YmxzRTRzYWF2c0swOEZNbjFnOG5va1N2dXBKdTVpWUxBZnZXaE5tWG53bTN1SA?oc=5
T-172f6093be8e-01,T-172f6093be8e,,"Adani Power Wins MSEDCL's 2,500 MW Renewable RTC Power Supply Contract - energetica-india.net",MSEDCL,Round-the-Clock / CfD / Trading,2500.0,,Adani Power,,,,,2026-04-07,2028-04-07,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQZ1lsbUpQbElWV0w4OUtXSVZyX2dBY1Z0cVhpQzZnaWJFeG43LVJQYUZNbGdsY09TaUpTdWpSdlhUUGttR1QwbzFaeUpXMENuZ0VVM3pUMEl1X3A1Q3FRSjJIaEkzNVpsVkZlYWEya2pRVHdKQXotTkJLNi03REpTZFlHamRKdGhGOEl1UjNCUnlhdUJnMDdPUUtNY3BCQVhZYzJlTnpjMlZBUQ?oc=5,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQZ1lsbUpQbElWV0w4OUtXSVZyX2dBY1Z0cVhpQzZnaWJFeG43LVJQYUZNbGdsY09TaUpTdWpSdlhUUGttR1QwbzFaeUpXMENuZ0VVM3pUMEl1X3A1Q3FRSjJIaEkzNVpsVkZlYWEya2pRVHdKQXotTkJLNi03REpTZFlHamRKdGhGOEl1UjNCUnlhdUJnMDdPUUtNY3BCQVhZYzJlTnpjMlZBUQ?oc=5
T-172f6093be8e-02,T-172f6093be8e,,"Adani Power Wins MSEDCL's 2,500 MW Renewable RTC Power Supply Contract - energetica-india.net",MSEDCL,Round-the-Clock / CfD / Trading,2500.0,,Renew,,,,,2026-04-07,2028-04-07,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQZ1lsbUpQbElWV0w4OUtXSVZyX2dBY1Z0cVhpQzZnaWJFeG43LVJQYUZNbGdsY09TaUpTdWpSdlhUUGttR1QwbzFaeUpXMENuZ0VVM3pUMEl1X3A1Q3FRSjJIaEkzNVpsVkZlYWEya2pRVHdKQXotTkJLNi03REpTZFlHamRKdGhGOEl1UjNCUnlhdUJnMDdPUUtNY3BCQVhZYzJlTnpjMlZBUQ?oc=5,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQZ1lsbUpQbElWV0w4OUtXSVZyX2dBY1Z0cVhpQzZnaWJFeG43LVJQYUZNbGdsY09TaUpTdWpSdlhUUGttR1QwbzFaeUpXMENuZ0VVM3pUMEl1X3A1Q3FRSjJIaEkzNVpsVkZlYWEya2pRVHdKQXotTkJLNi03REpTZFlHamRKdGhGOEl1UjNCUnlhdUJnMDdPUUtNY3BCQVhZYzJlTnpjMlZBUQ?oc=5
T-6697f371e816-01,T-6697f371e816,,Adani Power bags 1600 MW power supply contract from MSEDCL - energy.economictimes.indiatimes.com,MSEDCL,Unclassified,1600.0,,Adani Power,,1600.0,,,2026-03-15,2028-03-15,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMitwFBVV95cUxNY2w4ekJKU1BNRmE2YmM1UzZKUGxUbGl2azBuUUVqNkpNamRqSlpMQTdaSVgyX3RqbkxRMnZCVktHdFNwdk9ialpaMDBhNE9zb25fVHl6UmVPV2l5WnNNTVp5RHlqcjBjdVlMQVVRNmkyaWtqbkMxNHZaem9uWkNzMGtGUkEzWkpWdldvRkNKTDJudFJ3MmNaeUswbWNDLWJxT2lXcld6dGEtamRnREFuQ0c3LW9Wb3fSAbwBQVVfeXFMTkdPd2lCNjdnRGkzNUdub3lrMDBfTlp2Z193Smt2TWZGcGI5S1duZmw4U05iWWRFSk15U0VGVm1qYTJzeXgxZ0FzUmttYlBTUGgxY0RWbldkMGZJZVZ3N1Brc1N5Mi0zdzgyMXAyVWtxWktOWmJzRndjOEtYek90UG8ycnNMdDRWMmlNRW1laDBLTkNnRkFFLUptd08tVDAxTDNGTE1TZmpkS01ROVc5ZkUyTHlxY1BfTGZtNFk?oc=5,https://news.google.com/rss/articles/CBMitwFBVV95cUxNY2w4ekJKU1BNRmE2YmM1UzZKUGxUbGl2azBuUUVqNkpNamRqSlpMQTdaSVgyX3RqbkxRMnZCVktHdFNwdk9ialpaMDBhNE9zb25fVHl6UmVPV2l5WnNNTVp5RHlqcjBjdVlMQVVRNmkyaWtqbkMxNHZaem9uWkNzMGtGUkEzWkpWdldvRkNKTDJudFJ3MmNaeUswbWNDLWJxT2lXcld6dGEtamRnREFuQ0c3LW9Wb3fSAbwBQVVfeXFMTkdPd2lCNjdnRGkzNUdub3lrMDBfTlp2Z193Smt2TWZGcGI5S1duZmw4U05iWWRFSk15U0VGVm1qYTJzeXgxZ0FzUmttYlBTUGgxY0RWbldkMGZJZVZ3N1Brc1N5Mi0zdzgyMXAyVWtxWktOWmJzRndjOEtYek90UG8ycnNMdDRWMmlNRW1laDBLTkNnRkFFLUptd08tVDAxTDNGTE1TZmpkS01ROVc5ZkUyTHlxY1BfTGZtNFk?oc=5
T-b5827573c02f-01,T-b5827573c02f,,"Adani Power Limited Wins 1,600 MW Supply Order From MSEDCL - sarkaritel.com",MSEDCL,Unclassified,1600.0,,Adani Power,,1600.0,,,2026-03-16,2028-03-16,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMimAFBVV95cUxPNHZQNXpCaTVRWUNzeDJKRS1rUkxoQzRoQjc1SXNneWlqU0JQU1dWQzUxdTFMYzlLeTFxZXdFS2hYTHBVMEpSN3Z4VkE3bm1YQVZpSjNSTUQtdG5QRVd0djBTNFh2R1A4NjNjMDREQnp0THA5ZEllX2lnWldzaWplekVhd3ZqTkZQcWwzcEFNZ1I3YWhvY1JuaA?oc=5,https://news.google.com/rss/articles/CBMimAFBVV95cUxPNHZQNXpCaTVRWUNzeDJKRS1rUkxoQzRoQjc1SXNneWlqU0JQU1dWQzUxdTFMYzlLeTFxZXdFS2hYTHBVMEpSN3Z4VkE3bm1YQVZpSjNSTUQtdG5QRVd0djBTNFh2R1A4NjNjMDREQnp0THA5ZEllX2lnWldzaWplekVhd3ZqTkZQcWwzcEFNZ1I3YWhvY1JuaA?oc=5
T-0d0321969a77-01,T-0d0321969a77,,"Adani Power shares jumps 5% after MSEDCL awards 1,600 MW long-term supply contract - The Economic Times",MSEDCL,Unclassified,1600.0,,Adani Power,,1600.0,,,2026-03-16,2028-03-16,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMi6gFBVV95cUxOLW1uVVNBRDJCSkhSV2hUbVc0ajMxZWV2QjV2Z3o2YW5TeFI0UXUxclREeWgyODg2c1VBMkQwemV5ZHNCWksxZTBGZFY2NzVxdVBNRHlaNWJMNHphY1lRRHE5ZGVEZktUWjRKSXJvLTRET1RnREtqaFNqdUxxWlZ1YndiX0hvVVJ2TWY3NkZvMVhGWmtXWHpIRGk4YlJWMmhlWk1qZVVRM3BjeDh0TGtvemY0aWd4V0RsRWJOTFpzNWR5OTYyVF9mbEpEYTNjVDYzQWFDUENHNm5jZmtnalRERW96VkRqRUcyR0HSAe8BQVVfeXFMT2NXamVXNXhyUkx4OUtOaTBhM2tON05qRmxoakNTU24wTVlUZVdYaGVWTzhoamlSazc0Z0lJUnhvX2J0QzRYZ0pLam1BaTJTN0JIekF4WVlFLWMyUzBVLVFncUtBNW9JQ1Z4OTk3SjlFNTlkUWdhU1hKcjJ1cFlkeTlnMjREZ18wdmVHRl9aR3FaLXJhU2tULVdKOHdsU3pqX2lxQnZxRVBWN2ZNbUJ1Ymp2Z016X3FEV0NzN3ViUURxSjBneWEyZGp4Um4tVGRWZE1ILUpQXzJJQU8xZ0xYblQ2ckl2SXVPOC1sYm9HMlU?oc=5,https://news.google.com/rss/articles/CBMi6gFBVV95cUxOLW1uVVNBRDJCSkhSV2hUbVc0ajMxZWV2QjV2Z3o2YW5TeFI0UXUxclREeWgyODg2c1VBMkQwemV5ZHNCWksxZTBGZFY2NzVxdVBNRHlaNWJMNHphY1lRRHE5ZGVEZktUWjRKSXJvLTRET1RnREtqaFNqdUxxWlZ1YndiX0hvVVJ2TWY3NkZvMVhGWmtXWHpIRGk4YlJWMmhlWk1qZVVRM3BjeDh0TGtvemY0aWd4V0RsRWJOTFpzNWR5OTYyVF9mbEpEYTNjVDYzQWFDUENHNm5jZmtnalRERW96VkRqRUcyR0HSAe8BQVVfeXFMT2NXamVXNXhyUkx4OUtOaTBhM2tON05qRmxoakNTU24wTVlUZVdYaGVWTzhoamlSazc0Z0lJUnhvX2J0QzRYZ0pLam1BaTJTN0JIekF4WVlFLWMyUzBVLVFncUtBNW9JQ1Z4OTk3SjlFNTlkUWdhU1hKcjJ1cFlkeTlnMjREZ18wdmVHRl9aR3FaLXJhU2tULVdKOHdsU3pqX2lxQnZxRVBWN2ZNbUJ1Ymp2Z016X3FEV0NzN3ViUURxSjBneWEyZGp4Um4tVGRWZE1ILUpQXzJJQU8xZ0xYblQ2ckl2SXVPOC1sYm9HMlU?oc=5
T-1794aa33ca43-01,T-1794aa33ca43,,"Adani Power: Company Secures LOA From MSEDCL For 1,600 MW Long-Term Power Agreement - scanx.trade",MSEDCL,Unclassified,1600.0,,Adani Power,,1600.0,,,2026-03-15,2028-03-15,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQWm9ydnhLbkZQb1BVZDB0MmRwTXpJOVo2MlMyTmJyUlU5UG9MQmpNWWZnOEtVRzc5bGRmMjFVdlZBZHBGRzhpNHVndVl1ZVJoLTV2V0QxcXFfbUpEZXl2aFM3VmlFREg5ajZrVDc0ZC1tNnZMaVFDVTdxYTZ0d0tpR0hYRDZDSXR5ZERqOEJPQl80YW1tRS0xeVlPTEV1eTItMlRPdDFKWXNtOFgtOUhOWmpKRVRFb01xY2JSNGpZT21mcHhabnZaNg?oc=5,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQWm9ydnhLbkZQb1BVZDB0MmRwTXpJOVo2MlMyTmJyUlU5UG9MQmpNWWZnOEtVRzc5bGRmMjFVdlZBZHBGRzhpNHVndVl1ZVJoLTV2V0QxcXFfbUpEZXl2aFM3VmlFREg5ajZrVDc0ZC1tNnZMaVFDVTdxYTZ0d0tpR0hYRDZDSXR5ZERqOEJPQl80YW1tRS0xeVlPTEV1eTItMlRPdDFKWXNtOFgtOUhOWmpKRVRFb01xY2JSNGpZT21mcHhabnZaNg?oc=5
T-5711baf8cc41-01,T-5711baf8cc41,,"PM-KUSUM: MSEDCL Awards Over ₹750 Crore Solar Pump Orders to Shakti, Oswal, Saatvik - Saur Energy",MSEDCL,Solar,,,Oswal,,,,,2025-12-24,2027-12-24,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMizgFBVV95cUxPSXd5S2VUNHhaSWc3NVVJWVdRYWRnOXpzVjlGTEJGT1JkSXd3MDhod3lKbk1TazdHUG41eVRRQkhnWFNLNnQ2X2xFaUlHWmdxMzZrWS1HRm9fdmF1MFhVMlIwQzkwX0l1M21pWGlHcTRMX01sT3hhT2VBOEdjNkI3Y2lQTHA3Vkp0WGhTbF9hbENfUmlCT0ZGVDdvTHJvaTM0akwzbUNsaEJ0dExSOF9ncWRMdUJ3MkY4T0JRU2V4UldZS3NDaVlIQW1WMndIQQ?oc=5,https://news.google.com/rss/articles/CBMizgFBVV95cUxPSXd5S2VUNHhaSWc3NVVJWVdRYWRnOXpzVjlGTEJGT1JkSXd3MDhod3lKbk1TazdHUG41eVRRQkhnWFNLNnQ2X2xFaUlHWmdxMzZrWS1HRm9fdmF1MFhVMlIwQzkwX0l1M21pWGlHcTRMX01sT3hhT2VBOEdjNkI3Y2lQTHA3Vkp0WGhTbF9hbENfUmlCT0ZGVDdvTHJvaTM0akwzbUNsaEJ0dExSOF9ncWRMdUJ3MkY4T0JRU2V4UldZS3NDaVlIQW1WMndIQQ?oc=5
T-ff2d1ff995b7-01,T-ff2d1ff995b7,,"Adani Power Secures 2,500 MW RE RTC Supply Deal With MSEDCL - solarquarter.com",MSEDCL,Round-the-Clock / CfD / Trading,2500.0,,Adani Power,,2500.0,,,2026-04-06,2028-04-06,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMimwFBVV95cUxPZWNZNXdpMk4xckozclFCY1l3U0hmODZvVUdib3k4Rl9xOVZjeHIwcUI0aHZBcFFqWFhIdjktaFNnMHZ0UVRNRjJYWUV5R0I1U2ZjNDJwVEN0dkJrbU8zWEJFY1lSZTEzSElDRjJpV25QZkN3a0kyTkVXVG40c0FVX1A5ZEF5dW5Ldzd1T19YdmJfemNqYjRkcE5iMA?oc=5,https://news.google.com/rss/articles/CBMimwFBVV95cUxPZWNZNXdpMk4xckozclFCY1l3U0hmODZvVUdib3k4Rl9xOVZjeHIwcUI0aHZBcFFqWFhIdjktaFNnMHZ0UVRNRjJYWUV5R0I1U2ZjNDJwVEN0dkJrbU8zWEJFY1lSZTEzSElDRjJpV25QZkN3a0kyTkVXVG40c0FVX1A5ZEF5dW5Ldzd1T19YdmJfemNqYjRkcE5iMA?oc=5
T-0185fd440346-01,T-0185fd440346,,NHPC Awards 1.2 GW Jalaun Solar Park Project At ₹2.73/kWh To Coal India And NLC India Renewables - SolarQuarter,NHPC,Solar,1200.0,,NLC India,,,,,2026-07-02,2028-07-02,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPNjVrVktSeUhnMndQWnJGTm5VWldHbG5pc2FsbTJaZmExdjh4TGdydHBiXy1KYWo2RElNM1ozNFJzblppNjdJN25mX1FXNXg4Sm83TU9MYk1ZUHQxOWw0R1J0RDRqRVVta3VqcjhLd3BpSEV2cVdTdWtuU0ViaVhPR1BveUdkM3A4RXdSSEVXMXVJdkl5WWRtMTUtWEg0RmptRVBlblFLaU5hZi1iYVdpRW5lZHp3V1N2QWpEUzk1RGhsWTk0QUZxUXZGS0ZCX3BCQlhvSmtVMno?oc=5,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPNjVrVktSeUhnMndQWnJGTm5VWldHbG5pc2FsbTJaZmExdjh4TGdydHBiXy1KYWo2RElNM1ozNFJzblppNjdJN25mX1FXNXg4Sm83TU9MYk1ZUHQxOWw0R1J0RDRqRVVta3VqcjhLd3BpSEV2cVdTdWtuU0ViaVhPR1BveUdkM3A4RXdSSEVXMXVJdkl5WWRtMTUtWEg0RmptRVBlblFLaU5hZi1iYVdpRW5lZHp3V1N2QWpEUzk1RGhsWTk0QUZxUXZGS0ZCX3BCQlhvSmtVMno?oc=5
T-0185fd440346-02,T-0185fd440346,,NHPC Awards 1.2 GW Jalaun Solar Park Project At ₹2.73/kWh To Coal India And NLC India Renewables - SolarQuarter,NHPC,Solar,1200.0,,Renew,,,,,2026-07-02,2028-07-02,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPNjVrVktSeUhnMndQWnJGTm5VWldHbG5pc2FsbTJaZmExdjh4TGdydHBiXy1KYWo2RElNM1ozNFJzblppNjdJN25mX1FXNXg4Sm83TU9MYk1ZUHQxOWw0R1J0RDRqRVVta3VqcjhLd3BpSEV2cVdTdWtuU0ViaVhPR1BveUdkM3A4RXdSSEVXMXVJdkl5WWRtMTUtWEg0RmptRVBlblFLaU5hZi1iYVdpRW5lZHp3V1N2QWpEUzk1RGhsWTk0QUZxUXZGS0ZCX3BCQlhvSmtVMno?oc=5,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPNjVrVktSeUhnMndQWnJGTm5VWldHbG5pc2FsbTJaZmExdjh4TGdydHBiXy1KYWo2RElNM1ozNFJzblppNjdJN25mX1FXNXg4Sm83TU9MYk1ZUHQxOWw0R1J0RDRqRVVta3VqcjhLd3BpSEV2cVdTdWtuU0ViaVhPR1BveUdkM3A4RXdSSEVXMXVJdkl5WWRtMTUtWEg0RmptRVBlblFLaU5hZi1iYVdpRW5lZHp3V1N2QWpEUzk1RGhsWTk0QUZxUXZGS0ZCX3BCQlhvSmtVMno?oc=5
T-0057baebc545-01,T-0057baebc545,,"Coal India, NLC India Renewables Win NHPC’s 1,200 MW Solar Auction in Uttar Pradesh - Energetica India Magazine",NHPC,Solar,1200.0,Uttar Pradesh,NLC India,,,,,2026-07-04,2028-07-04,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiugFBVV95cUxNQ3lpeGJXclUwN3g3QUVBOU5BcVlhQVdoVUNXd2dMcUpQaG9kTXMtSHlqWjhIRTl5MDI1ZzBQUEFsbWpUcDhkUFdRWTZ2c3NwWUUzaF9McTJWWG84TXM0eTVzaElrQUplR083bGVRSXRQNUx2TzA2YkxDZ090a1AwUXlXM3pfdmpvWl85eXNva2YzeHdrV1BkSml1U2RyYmZWZ21NNGJLQUhYN0QzUWVJNWhUNnJLbFNndEE?oc=5,https://news.google.com/rss/articles/CBMiugFBVV95cUxNQ3lpeGJXclUwN3g3QUVBOU5BcVlhQVdoVUNXd2dMcUpQaG9kTXMtSHlqWjhIRTl5MDI1ZzBQUEFsbWpUcDhkUFdRWTZ2c3NwWUUzaF9McTJWWG84TXM0eTVzaElrQUplR083bGVRSXRQNUx2TzA2YkxDZ090a1AwUXlXM3pfdmpvWl85eXNva2YzeHdrV1BkSml1U2RyYmZWZ21NNGJLQUhYN0QzUWVJNWhUNnJLbFNndEE?oc=5
