Severity,Check,TenderKey,Authority,Detail,Value
HIGH,POSSIBLE_DUPLICATE,788aac866ad3,NHPC,same reference number on two records,2023NHPC7554171
HIGH,POSSIBLE_DUPLICATE,bf33ac70ccbe,NHPC,same reference number on two records,GEM/2023/B/3466410
HIGH,POSSIBLE_DUPLICATE,2bb9d82a07a1,NHPC,same reference number on two records,NH/SLP/CONT/2023/C-15/NIT/529
HIGH,POSSIBLE_DUPLICATE,da0c48762f5a,NHPC,same reference number on two records,2023NHPC7481251
HIGH,POSSIBLE_DUPLICATE,ea5c9a00d4b6,NHPC,same reference number on two records,2023NHPC7473741
HIGH,POSSIBLE_DUPLICATE,f05677fb19a4,NHPC,same reference number on two records,GEM/2023/B/3335527
HIGH,POSSIBLE_DUPLICATE,37e243934523,NHPC,same reference number on two records,NH/TSV/CONT/EC-129/NIT-795
HIGH,POSSIBLE_DUPLICATE,bc377c5950fe,NHPC,same reference number on two records,2022NHPC6756681
HIGH,POSSIBLE_DUPLICATE,0accb6815d77,NHPC,same reference number on two records,TEST11111
LOW,WINNER_NEEDS_VERIFICATION,T-0185fd440346,NHPC,"winner from press or AI, confirm before use",NLC India; Renew
LOW,WINNER_NEEDS_VERIFICATION,T-0057baebc545,NHPC,"winner from press or AI, confirm before use",NLC India; Renew
LOW,WINNER_NEEDS_VERIFICATION,T-07c8b8a7e244,NHPC,"winner from press or AI, confirm before use",ACME Solar
LOW,WINNER_NEEDS_VERIFICATION,T-17f8188254d8,NHPC,"winner from press or AI, confirm before use",Tata Power
LOW,WINNER_NEEDS_VERIFICATION,T-4d5e7f9d49a8,NHPC,"winner from press or AI, confirm before use",NTPC Green
LOW,WINNER_NEEDS_VERIFICATION,T-fffbbfe5bf93,NHPC,"winner from press or AI, confirm before use",Avaada
LOW,WINNER_NEEDS_VERIFICATION,T-4d4a84c58251,NHPC,"winner from press or AI, confirm before use",SAEL
LOW,WINNER_NEEDS_VERIFICATION,T-8c2d3d47531e,NHPC,"winner from press or AI, confirm before use",ReNew
LOW,WINNER_NEEDS_VERIFICATION,T-a5b5304a9a2d,NHPC,"winner from press or AI, confirm before use",SAEL
LOW,WINNER_NEEDS_VERIFICATION,T-d9a927260c37,NHPC,"winner from press or AI, confirm before use",SAEL
LOW,WINNER_NEEDS_VERIFICATION,T-956d86e85998,NLC India,"winner from press or AI, confirm before use",Renew; Juniper Green
LOW,WINNER_NEEDS_VERIFICATION,T-56d130be8de8,NLC India,"winner from press or AI, confirm before use",Renew
LOW,WINNER_NEEDS_VERIFICATION,T-36f0b8607c13,NLC India,"winner from press or AI, confirm before use",Renew
LOW,WINNER_NEEDS_VERIFICATION,T-06627f9dafd0,NLC India,"winner from press or AI, confirm before use",Renew
LOW,WINNER_NEEDS_VERIFICATION,T-760f9f0bf997,NLC India,"winner from press or AI, confirm before use",Juniper
LOW,WINNER_NEEDS_VERIFICATION,T-13aa33cc4824,NLC India,"winner from press or AI, confirm before use",Renew
LOW,WINNER_NEEDS_VERIFICATION,T-d97c5c358ed7,NLC India,"winner from press or AI, confirm before use",ENGIE; Rays Power; SECI
LOW,WINNER_NEEDS_VERIFICATION,T-37b17d1a1f46,NLC India,"winner from press or AI, confirm before use",Pace Digitek
LOW,WINNER_NEEDS_VERIFICATION,T-08873d53680b,NTPC,"winner from press or AI, confirm before use",NTPC Green
LOW,WINNER_NEEDS_VERIFICATION,T-513c147e4745,NTPC,"winner from press or AI, confirm before use",SECI
LOW,WINNER_NEEDS_VERIFICATION,T-98082a4e0e6b,NTPC,"winner from press or AI, confirm before use",NTPC Green
LOW,WINNER_NEEDS_VERIFICATION,T-d9717b535ee9,NTPC,"winner from press or AI, confirm before use",SECI; Renew
LOW,WINNER_NEEDS_VERIFICATION,T-30622cb3519a,NTPC,"winner from press or AI, confirm before use",NTPC Renewable
LOW,WINNER_NEEDS_VERIFICATION,T-0ebaf350f811,NTPC,"winner from press or AI, confirm before use",NTPC Green; SECI
LOW,WINNER_NEEDS_VERIFICATION,T-cca15fd12bcf,NTPC Green Energy,"winner from press or AI, confirm before use",NTPC Green
LOW,WINNER_NEEDS_VERIFICATION,T-839f243652dc,NTPC Green Energy,"winner from press or AI, confirm before use",NTPC Green
LOW,WINNER_NEEDS_VERIFICATION,T-b5f86f00d1d1,NVVN,"winner from press or AI, confirm before use",Sunsure
LOW,WINNER_NEEDS_VERIFICATION,T-de9dfcb73ed6,NVVN,"winner from press or AI, confirm before use",Renew
LOW,WINNER_NEEDS_VERIFICATION,T-ed8a197bf7c0,NVVN,"winner from press or AI, confirm before use",Sunsure
LOW,WINNER_NEEDS_VERIFICATION,T-d685a27a33dd,NVVN,"winner from press or AI, confirm before use",Sunsure
LOW,WINNER_NEEDS_VERIFICATION,T-f504d9c8dc54,SECI,"winner from press or AI, confirm before use",Resolven
LOW,WINNER_NEEDS_VERIFICATION,T-2316ce5c96dc,SECI,"winner from press or AI, confirm before use",Greenko; Tata Power; Torrent
LOW,WINNER_NEEDS_VERIFICATION,T-cc515c96331c,SECI,"winner from press or AI, confirm before use",Resolven
LOW,WINNER_NEEDS_VERIFICATION,T-8dbc8a713349,SECI,"winner from press or AI, confirm before use",Greenko; Torrent; Tata Power
LOW,WINNER_NEEDS_VERIFICATION,T-23a801be8353,SECI,"winner from press or AI, confirm before use",KP Energy; Waaree; Purvah Green
LOW,WINNER_NEEDS_VERIFICATION,T-fbcb1c127eb4,SECI,"winner from press or AI, confirm before use",SAEL
LOW,WINNER_NEEDS_VERIFICATION,T-24f1af52d7cd,SECI,"winner from press or AI, confirm before use",Ayana Renewable
LOW,WINNER_NEEDS_VERIFICATION,T-8c6effe8e9f8,SECI,"winner from press or AI, confirm before use",Hero Future; Rays Power; Resolven; Hexa; Juniper
LOW,WINNER_NEEDS_VERIFICATION,T-f69d26bb566a,SECI,"winner from press or AI, confirm before use",NTPC Renewable
MEDIUM,CAPACITY_IMPLAUSIBLE,T-f1715ae5dae5,SECI,"capacity above 5 GW, check the parsed unit",8600.0
LOW,WINNER_NEEDS_VERIFICATION,T-f1715ae5dae5,SECI,"winner from press or AI, confirm before use",Renew
LOW,WINNER_NEEDS_VERIFICATION,T-4f40b69fee32,SECI,"winner from press or AI, confirm before use",Renew
LOW,WINNER_NEEDS_VERIFICATION,T-adfb030af9f6,SECI,"winner from press or AI, confirm before use",ACME Solar
LOW,WINNER_NEEDS_VERIFICATION,T-f316671be8c1,SECI,"winner from press or AI, confirm before use",NTPC Green
LOW,WINNER_NEEDS_VERIFICATION,T-40826cce8ebc,SECI,"winner from press or AI, confirm before use",ACME Solar
LOW,WINNER_NEEDS_VERIFICATION,T-1c2b175fcec0,SECI,"winner from press or AI, confirm before use",Serentica
LOW,WINNER_NEEDS_VERIFICATION,T-62c2fe187de2,SECI,"winner from press or AI, confirm before use",Juniper Green; Renew
LOW,WINNER_NEEDS_VERIFICATION,T-5b49e0adb96b,SECI,"winner from press or AI, confirm before use",Renew
LOW,WINNER_NEEDS_VERIFICATION,T-2443862bb9ca,SECI,"winner from press or AI, confirm before use",NTPC Renewable
LOW,WINNER_NEEDS_VERIFICATION,T-95125eeeb3d5,SECI,"winner from press or AI, confirm before use",Serentica; Renew; AMPIN Energy; ACME Solar
LOW,WINNER_NEEDS_VERIFICATION,T-767ac40a755a,SECI,"winner from press or AI, confirm before use",Serentica
LOW,WINNER_NEEDS_VERIFICATION,T-10c5313b39fd,SECI,"winner from press or AI, confirm before use",renew
LOW,WINNER_NEEDS_VERIFICATION,T-4701ebe18dd6,SECI,"winner from press or AI, confirm before use",Tata Power
LOW,WINNER_NEEDS_VERIFICATION,T-8a50373c8d89,SJVN,"winner from press or AI, confirm before use",Renew; Resolven
LOW,WINNER_NEEDS_VERIFICATION,T-58954615e819,SJVN,"winner from press or AI, confirm before use",Sembcorp; renew
LOW,WINNER_NEEDS_VERIFICATION,T-09598eb67675,SJVN,"winner from press or AI, confirm before use",ACME Solar
LOW,WINNER_NEEDS_VERIFICATION,T-0253747219b9,SJVN,"winner from press or AI, confirm before use",ACME Solar
LOW,WINNER_NEEDS_VERIFICATION,T-a46787d19976,SJVN,"winner from press or AI, confirm before use",Sembcorp; BluPine
LOW,WINNER_NEEDS_VERIFICATION,T-01025727d20d,SJVN,"winner from press or AI, confirm before use",Sembcorp
LOW,WINNER_NEEDS_VERIFICATION,T-2d18ce3f4793,SJVN,"winner from press or AI, confirm before use",Sembcorp; renew
LOW,WINNER_NEEDS_VERIFICATION,T-351318dfbbe8,SJVN,"winner from press or AI, confirm before use",BluPine
LOW,WINNER_NEEDS_VERIFICATION,T-97939a7d7f72,SJVN,"winner from press or AI, confirm before use",NLC India
LOW,WINNER_NEEDS_VERIFICATION,T-e89f9335756c,SJVN,"winner from press or AI, confirm before use",Renew
LOW,WINNER_NEEDS_VERIFICATION,T-12b2fcf58c41,SJVN,"winner from press or AI, confirm before use",ACME Solar
LOW,WINNER_NEEDS_VERIFICATION,T-cb446d247af4,SJVN,"winner from press or AI, confirm before use",SAEL; Sembcorp
LOW,WINNER_NEEDS_VERIFICATION,T-f9a1aa507d28,SJVN,"winner from press or AI, confirm before use",SAEL; Sembcorp
LOW,WINNER_NEEDS_VERIFICATION,T-d287d11834a0,SJVN Green Energy,"winner from press or AI, confirm before use",ACME Solar; renew
LOW,WINNER_NEEDS_VERIFICATION,T-354bc7d40a8b,UPPCL,"winner from press or AI, confirm before use",Adani Green
